id,name,family,safety,suggested_ns_color,confidence,reason
"c8d5c104-863d-4325-bb38-e5e15e48eb45","Plantar Fascia Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"71d07f15-1847-4686-87e7-abcd1676517f","Foot Bridge Drops","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"87362042-7460-4d81-b1a7-1ba1bfc82d5a","Forward Hip Thrust","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"f19cdebd-a6ad-4a72-8e25-37bc0130494e","LATERAL LINE (LL) - Station 2: Lateral crural compartment","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"0b34913e-e140-4ddc-a6a3-2ac965b2498f","Gas Pedals","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a4ff8df7-4604-47e8-806d-fae29378fed6","Seated Calf Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"2fae4ed8-9370-4465-94bf-34d924bd8470","LATERAL LINE (LL) - Station 1: Fibularis (peroneus) longus, fibularis brevis, lateral crural compartment","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"3f1236ac-4fc8-433d-a580-75c279cfd48f","Closed Chain Y-Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"2e00a99b-cdfe-4ae9-b2f9-375910d7ec6b","Calf Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"10a58baf-dbd7-405e-b7f3-2e0e20602a57","Full Can Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"9d6f766c-6784-47ba-a7fc-773275d53827","Arm Bar","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e0101b8f-0c02-44a6-8afd-e0ab8c9b65a0","Wrist Extensor Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"db688ded-adc1-43ba-bf0d-0031364a2f58","Oblique Sit Arm Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6fb72bb7-641e-402d-86ea-826029eb06ce","Sitting Peroneal Sliders","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"cb91ab4b-577c-4845-8cce-28e994915141","Thoracic Butterfly","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"dcab8f5f-600e-43e8-95b9-e366556b290a","QL Pendulums","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ef3df534-cf38-4e6c-a454-2298dbd11073","SPIRAL LINE (SpL) - Station 2: Rhombo-serratus complex","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"e72501e4-b33b-4937-aede-ea40abe39e7f","Glimmers","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"0a45d40a-fb96-48cf-bc78-adf1dbd7d814","Lateral Step-Ups/Downs","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"77997c46-cf60-4818-9bae-a3111a84f456","Bear Hug Rotations","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"5a351a11-9205-47a5-9e96-977cfb2d744b","Stale Dead Bug","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"99212083-bd4b-4f7e-ba7c-3f3244e2aff1","SUPERFICIAL FRONT LINE (SFL) - Station 9: Scalp fascia","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"373db5f6-de22-4cc8-8928-21c629f6ec1d","Bent Over Y Raise","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"26698121-ae07-4455-b696-eba3f7d13217","Settle","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"48e78993-45c8-42d2-a80a-7778a4714e53","Seated Trunk/Ankle Comfort Sliders","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"dcbe4556-dc56-4aaa-8fc6-f281cda50270","Build","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"7cd02c6f-86d5-4c49-8e6d-eb14600a4163","Thoracic Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"82a16208-8999-45ab-9553-6e8d7ea1d7c9","SUPERFICIAL FRONT LINE (SFL) - Station 7: Sternochondral fascia, sternalis","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"1ac874f6-6a1e-4a46-86f8-a4e87d16d0ea","Supported Weight Shifts","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"05d361fb-6bf2-4449-9f15-f1aaf74df147","Frog Bridges","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"67fda4a4-0c59-4fde-8eb1-8393fa8241b9","Upper Trapezius Active Release","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"3ccf1191-a0c4-4920-b224-813a2ba80f74","Explore","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0928889e-8027-41a2-8249-9e3db9ebc138","Lateral Body Shift","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"f971b8c7-6e62-45ff-92f2-ec3ee4e31824","Standing Side Kick","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"4ee44ccd-6125-49fb-bdb8-a8336c42e6ce","Phase","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"41f24fdf-146c-42c5-8cba-23aaccc3e8ef","Seated Floor Taps","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"58734e9b-d773-44f8-a473-12bbc6888cdd","Side Lying Chin Tuck","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"cbe0b8cb-5a2f-441e-a35f-a25ce8894b36","Stack / Lose stack","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"804ae5e6-0f39-426e-8b87-5c3b1eed69d4","Elevated Mountain Climber Sliders","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a1a17fb9-acff-418a-ba73-d788bce1556b","SUPERFICIAL FRONT LINE (SFL) - Station 6: Rectus abdominis","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"d6901e67-c491-430f-bcef-944128f5b247","Chin Tuck Tower Lean","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"89f004d1-bcdd-4a05-b992-56f356cc9074","Psoas Pulldown","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"8346ba53-1e70-4453-b45b-43de120f6c2d","Shoulder Rockets","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"b8f9262e-23ec-4a5b-8a0a-17913b86b620","Sphinx Cat Camel","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"453b1672-d4fa-449e-9f5c-686f9e72120b","Thoracic Erector Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"3d53ea42-90ea-4496-9308-d2a788d7abb8","Scapular/Pelvic Tilts","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"d8ec32fb-5dc0-48e7-954a-f4d7d5cc038e","Overhead Shrugs","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"18810c26-da2e-42bc-ad1a-a762b11eba95","Hanging Lateral Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"af903426-5a50-4e8c-8602-33079af61ed3","Wall Ball Isometric Hip Flexion","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"c631746b-0ab2-42f2-9fbc-56d88ea4b657","Wall-Supported Mini Squats","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"92802da2-20f0-4b73-8313-d35fbabc9cf9","Lu Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0667eb6f-3cbc-4117-b9d8-1ef6d34dbefb","Scapular Setting","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0f8880c6-def7-411e-9349-855053f4308d","Hip Adductor Squeeze","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"d3ae4aa8-d839-4e07-80db-b0e142d84049","Adductor Squeeze Toe Touch","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"80a790a4-b206-4dba-9b20-e96650134cee","Seated Lateral Raise","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"eb6dabb1-b30a-411e-96e4-5874f3180427","Thoracic Sprinklers","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"d9397a09-5c4e-45cc-87de-ee3445bb6691","Thoracic Windmills","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"27eeb1c5-9133-42c9-8fc4-ea1b2710f820","LATERAL LINE (LL) - Station 3: Anterior ligament of fibular head","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"2c950753-8afb-45be-9aa4-960aee1007ca","Lats Active Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"c0a6fd0c-c883-45b2-adfd-f2337fb077db","Chin Tuck Neck Bridge","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"1c66cf59-1663-485d-b95e-39f4f9565384","Terminal Knee Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"5a195c6d-94fb-41dd-ba89-515f1076d96e","Glute Bridge Abductions","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6229cae6-0c28-4a30-b65a-8c041f2bd8e3","SUPERFICIAL FRONT LINE (SFL) - Station 5: Rectus abdominis","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"4951c10d-4b32-4eda-8522-dba987932147","4","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"6a39d6f9-1e0a-4482-b32c-c81dfb6db790","Toe Curl Circles","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"98785f2d-ff06-490e-8e33-32fcd13bba30","Banded Genuflexions","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"38ef37fa-2e69-4500-893f-5abba8e23671","SUPERFICIAL FRONT LINE (SFL) - Station 4: Rectus femoris, quadriceps","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"85b290cd-b71e-4fee-8458-36540cd8bea9","Side Lying Uppercut","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"9d0d5cd5-85de-45db-8387-f5e94709c422","Isometric Toe Lifts","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"939de1ea-5517-42c5-ac6b-69edea9199d3","Banded Wall Slide","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"2c9fb1a2-fb4b-4f6f-aaa2-060cccf6e48a","Scapular/Pelvic Tilts","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"68c67710-8043-4aa4-8ad8-34261a880377","Bear Hug Flexion-Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"d4b78121-83e3-4847-8b5b-2684ee77213a","Seated Band Toe Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"de9f23b3-59eb-45f0-9fc6-aa089670ba98","Banded Great Toe Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"20faeb66-de6d-4dab-bf3d-082c4a1bf9bc","Swiss Ball Isometric Leg Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"71e0c861-2756-46aa-9f2e-828c116f24a9","Pelvic Reset","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"45def80e-7e7d-4b16-897c-56aa649e00ee","Full Cobra","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6c7e410b-813f-46ea-bbc1-964f083a4fbf","Elbow Cobra / Baby Cobra","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ccadb762-78fc-41af-8518-5c0cdf1e93ef","Shoulder Halo","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e3b415d5-340e-4484-a838-6bcb3575089b","Negotiation (Hesitation, compensation, guarding behavior)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a00e1d2f-0d47-4ae4-9a3e-26565355798e","Bracing (Protective tension before movement)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"5f9b45f7-73a0-497d-b8fd-3f28a5597009","SUPERFICIAL FRONT LINE (SFL) - Station 3: Subpatellar tendon","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"5cfcab02-281f-4252-a1f8-e25a9143e469","Confidence (Ability to move without negotiation)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"35272b30-ed91-4d3a-b070-16ba36d45b00","Safety (Nervous system permission to access a range or load)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"08173c2f-282c-4140-b34f-409aff9ff328","Settle (Co-regulation, down-regulation, nervous system calming)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
